episode;reward;steps
5634;13448.4301801132;109
5635;13337.925684767128;107
5636;13337.925684767128;107
5637;13318.417289274403;107
5638;13347.134344003554;108
5639;13412.818449836179;108
5640;13337.925684767128;107
5641;13366.149429328605;108
5642;13319.407624697393;107
5643;13233.73189158271;106
5644;13337.925684767128;107
5645;13337.925684767128;107
5646;13337.925684767128;107
5647;13308.507296735566;109
5648;13317.948053730757;107
5649;13337.925684767128;107
5650;13337.925684767128;107
5651;13287.722026959873;108
5652;13337.925684767128;107
5653;13332.416084786444;107
5654;13337.925684767128;107
5655;13337.925684767128;107
5656;13337.925684767128;107
5657;13337.925684767128;107
5658;13192.949392885557;108
5659;13337.925684767128;107
5660;13394.913369628732;108
5661;13445.086226446892;110
5662;13319.42172399038;107
5663;13249.674378887503;107
5664;13337.925684767128;107
5665;13321.627886079546;108
5666;13426.087146292706;108
5667;13337.925684767128;107
5668;13337.925684767128;107
5669;13337.925684767128;107
5670;13337.925684767128;107
5671;13434.810905193019;108
5672;13280.690073610102;109
5673;13337.925684767128;107
5674;13319.388147923106;107
5675;13317.380785659245;107
5676;13546.489501791182;110
5677;13456.853468850819;108
5678;13337.925684767128;107
5679;13337.925684767128;107
5680;13337.925684767128;107
5681;13337.925684767128;107
5682;13337.925684767128;107
5683;13317.380785659245;107
5684;13337.925684767128;107
5685;13337.925684767128;107
5686;13337.925684767128;107
5687;13337.925684767128;107
5688;13336.211274034209;108
5689;13311.492579124002;109
5690;13323.688282092051;108
5691;13445.592020489215;108
5692;13337.925684767128;107
5693;13407.76906204411;109
5694;13337.925684767128;107
5695;13337.925684767128;107
5696;13284.61943883864;108
5697;13337.925684767128;107
5698;13321.140109230504;107
5699;13337.925684767128;107
5700;13317.948053730757;107
5701;13412.723636561068;108
5702;13292.57733859767;107
5703;13337.925684767128;107
5704;13337.925684767128;107
5705;13322.791841924796;107
5706;13337.925684767128;107
5707;13317.860166769467;107
5708;13337.925684767128;107
5709;13337.925684767128;107
5710;13337.925684767128;107
5711;13236.004247591802;107
5712;13312.461600965102;107
5713;13328.740297357048;110
5714;13337.925684767128;107
5715;13413.632091305411;109
5716;13227.483817758253;107
5717;13337.925684767128;107
5718;13281.55756600958;107
5719;13446.468228445394;108
5720;13337.925684767128;107
5721;13337.925684767128;107
5722;13337.925684767128;107
5723;13313.439332064974;107
5724;13337.925684767128;107
5725;13267.921374267771;107
5726;13337.925684767128;107
5727;13337.925684767128;107
5728;13461.321903024638;108
5729;13337.925684767128;107
5730;13337.925684767128;107
5731;13437.946189572845;108
5732;13265.908152494547;108
5733;13290.12887126196;107
5734;13150.34716941981;108
5735;13227.483817758253;107
5736;13367.445731451855;108
5737;13466.620132325976;108
5738;13337.925684767128;107
5739;13319.407624697393;107
5740;13185.836889630307;107
5741;13314.415199085195;108
5742;13422.10145846838;108
5743;13290.746719037625;108
5744;13337.925684767128;107
5745;13321.180708843869;107
5746;13337.925684767128;107
5747;13439.896097753151;108
5748;13388.015863862742;109
5749;13177.731461610856;107
5750;13440.974701449279;110
5751;13337.925684767128;107
5752;13450.517304811261;108
5753;13290.009072557661;107
5754;13231.445237348771;109
5755;13319.42172399038;107
5756;13337.925684767128;107
5757;13431.088634092257;108
5758;13337.925684767128;107
5759;13337.925684767128;107
5760;13337.925684767128;107
5761;13267.60013009182;107
5762;13337.925684767128;107
5763;13337.925684767128;107
5764;13337.925684767128;107
5765;13337.925684767128;107
5766;13267.806795431085;107
5767;13444.055587164008;109
5768;13331.769958950092;109
5769;13337.925684767128;107
5770;13337.925684767128;107
5771;13337.925684767128;107
5772;13517.168709633748;110
5773;13351.313583989267;108
5774;13337.925684767128;107
5775;13278.321063506304;107
5776;13337.925684767128;107
5777;13337.925684767128;107
5778;13330.514247543062;109
5779;13310.711995127076;107
5780;13337.925684767128;107
5781;13385.52953631049;108
5782;13337.925684767128;107
5783;13337.925684767128;107
5784;13337.925684767128;107
5785;13221.619691784164;106
5786;13319.41885857418;107
5787;13458.994871208073;108
5788;13337.925684767128;107
5789;13337.925684767128;107
5790;13337.925684767128;107
5791;13337.925684767128;107
5792;13267.806795431085;107
5793;13302.916499481336;107
5794;13267.912164561123;107
5795;13337.925684767128;107
5796;13337.925684767128;107
5797;13337.925684767128;107
5798;13125.39731747625;107
5799;13442.771023936915;111
5800;13337.925684767128;107
5801;13361.360936435982;109
5802;13197.079590071231;109
5803;13337.925684767128;107
5804;13337.925684767128;107
5805;13337.925684767128;107
5806;13434.177289195219;111
5807;13337.925684767128;107
5808;13268.584679369784;107
5809;13337.925684767128;107
5810;13340.444281714801;108
5811;13313.27408541147;110
5812;13449.222914278575;108
5813;13331.769958950092;109
5814;13412.723636561068;108
5815;13337.925684767128;107
5816;13140.493206780438;106
5817;13337.925684767128;107
5818;13381.227766353488;108
5819;13337.925684767128;107
5820;13337.925684767128;107
5821;13212.64267690659;109
5822;13337.925684767128;107
5823;13337.925684767128;107
5824;13337.925684767128;107
5825;13337.925684767128;107
5826;13337.925684767128;107
5827;13243.67276473956;107
5828;13273.954092795366;107
5829;13337.925684767128;107
5830;13337.925684767128;107
5831;13249.674378887503;107
5832;13329.406871191552;111
5833;13337.925684767128;107
5834;13197.091332750693;107
5835;13337.925684767128;107
5836;13337.925684767128;107
5837;13291.9512039685;107
5838;13337.925684767128;107
5839;13227.508387037367;108
5840;13267.698706124605;107
5841;13437.946189572845;108
5842;13287.068026193545;107
5843;13337.925684767128;107
5844;13368.55303016495;108
5845;13382.067745593444;108
5846;13337.925684767128;107
5847;13337.925684767128;107
5848;13337.925684767128;107
5849;13278.321063506304;107
5850;13442.703631870809;110
5851;13319.396034984176;107
5852;13337.925684767128;107
5853;13337.925684767128;107
5854;13346.740961954638;107
5855;13337.925684767128;107
5856;13337.925684767128;107
5857;13423.506498996516;108
5858;13337.925684767128;107
5859;13283.618048219043;107
5860;13337.925684767128;107
5861;13426.866474312905;109
5862;13337.925684767128;107
5863;13337.925684767128;107
5864;13292.829494020785;107
5865;13337.925684767128;107
5866;13383.181405684387;108
5867;13337.925684767128;107
5868;13311.492579124002;109
5869;13337.925684767128;107
5870;13319.421600237949;107
5871;13337.925684767128;107
5872;13337.925684767128;107
5873;13337.925684767128;107
5874;13353.765824676879;108
5875;13337.925684767128;107
5876;13337.925684767128;107
5877;13337.925684767128;107
5878;13337.925684767128;107
5879;13337.925684767128;107
5880;13401.127598023026;108
5881;13321.312571084034;107
5882;13337.925684767128;107
5883;13200.968924543924;106
5884;13337.925684767128;107
5885;13337.925684767128;107
5886;13337.925684767128;107
5887;13451.305739224088;111
5888;13337.925684767128;107
5889;13437.875278465348;108
5890;13270.955647225865;107
5891;13337.925684767128;107
5892;13433.000166606425;108
5893;13282.152553423848;108
5894;13451.13568449336;109
5895;13442.478172948364;108
5896;13337.925684767128;107
5897;13337.925684767128;107
5898;13094.86841020982;106
5899;13337.925684767128;107
5900;13337.925684767128;107
5901;13341.977596326926;108
5902;13275.736166196837;107
5903;13337.925684767128;107
5904;13328.623673153023;111
5905;13337.925684767128;107
5906;13337.925684767128;107
5907;13337.925684767128;107
5908;13337.925684767128;107
5909;13337.925684767128;107
5910;13306.384880968599;107
5911;13337.925684767128;107
5912;13337.925684767128;107
5913;13517.168709633748;110
5914;13361.412213371937;107
5915;13261.972673748014;109
5916;13337.925684767128;107
5917;13344.288213934735;111
5918;13267.912164561123;107
5919;13337.925684767128;107
5920;13293.226800784847;107
5921;13337.925684767128;107
5922;13337.925684767128;107
5923;13339.903417625821;109
5924;13293.209739771657;107
5925;13310.621365093468;107
5926;13320.381265393738;107
5927;13337.925684767128;107
5928;13337.925684767128;107
5929;13442.478172948364;108
5930;13357.891764003498;108
5931;13337.925684767128;107
5932;13280.690073610102;109
5933;13337.925684767128;107
5934;13333.651503860003;108
5935;13337.925684767128;107
5936;13337.925684767128;107
5937;13337.925684767128;107
5938;13418.895233021387;108
5939;13228.32865193829;107
5940;13459.913102466344;111
5941;13337.925684767128;107
5942;13320.381265393738;107
5943;13337.925684767128;107
5944;13434.810905193019;108
5945;13337.925684767128;107
5946;13413.907442676094;108
5947;13305.222197150428;110
5948;13317.954705402015;107
5949;13437.639128772205;108
5950;13337.925684767128;107
5951;13397.954349019294;108
5952;13337.925684767128;107
5953;13337.925684767128;107
5954;13337.925684767128;107
5955;13325.638115240596;108
5956;13407.585654163888;108
5957;13337.780975863268;107
5958;13165.533143836152;107
5959;13422.10145846838;108
5960;13267.698706124605;107
5961;13291.9512039685;107
5962;13337.925684767128;107
5963;13453.134495729993;108
5964;13422.10145846838;108
5965;13321.157349889241;107
5966;13337.925684767128;107
5967;13294.967746912043;107
5968;13337.925684767128;107
5969;13337.925684767128;107
5970;13313.37312953836;107
5971;13268.276048296817;107
5972;13337.925684767128;107
5973;13337.925684767128;107
5974;13441.410743580174;108
5975;13337.925684767128;107
5976;13268.02486847437;107
5977;13250.66846112276;107
5978;13351.862607558996;108
5979;13385.434235436229;108
5980;13249.674378887503;107
5981;13308.521676096116;108
5982;13388.964706863531;107
5983;13186.024536211244;107
5984;13337.925684767128;107
5985;13337.925684767128;107
5986;13393.374338689133;108
5987;13319.4220821389;107
5988;13337.925684767128;107
5989;13337.925684767128;107
5990;13372.533563029538;110
5991;13308.507296735566;109
5992;13337.925684767128;107
5993;13337.925684767128;107
5994;13337.925684767128;107
5995;13513.232683060547;109
5996;13337.925684767128;107
5997;13337.925684767128;107
5998;13237.435413447272;107
5999;13319.423994097586;107
6000;13157.103208390023;108
6001;13337.925684767128;107
6002;13406.034891667781;108
6003;13337.925684767128;107
6004;13220.578302556185;107
6005;13337.925684767128;107
6006;13337.925684767128;107
6007;13337.925684767128;107
6008;13399.622160476069;109
6009;13337.925684767128;107
6010;13337.925684767128;107
6011;13278.283016600279;109
6012;13251.846613770951;106
6013;13224.586184693602;107
6014;13337.925684767128;107
6015;13427.945275662743;108
6016;13345.145458092062;108
6017;13337.925684767128;107
6018;13430.872513052765;108
6019;13337.925684767128;107
6020;13435.089015388938;108
6021;13471.603390350725;108
6022;13256.989524463796;108
6023;13400.386606102315;108
6024;13318.417289274403;107
6025;13319.42963282655;107
6026;13337.925684767128;107
6027;13337.925684767128;107
6028;13337.925684767128;107
6029;13250.66846112276;107
6030;13337.925684767128;107
6031;13495.305295392931;110
6032;13319.421918530397;107
6033;13337.925684767128;107
6034;13337.925684767128;107
6035;13301.120974471556;109
6036;13337.925684767128;107
6037;13422.10145846838;108
6038;13337.925684767128;107
6039;13439.163399187179;108
6040;13298.94044074794;108
6041;13317.867170775145;107
6042;13264.024270971571;107
6043;13350.390895950868;108
6044;13337.925684767128;107
6045;13337.925684767128;107
6046;13337.925684767128;107
6047;13337.925684767128;107
6048;13337.925684767128;107
6049;13348.550123467665;108
6050;13314.933691051425;108
6051;13320.518379829424;107
6052;13337.925684767128;107
6053;13337.925684767128;107
6054;13337.925684767128;107
6055;13337.925684767128;107
6056;13274.567152213604;107
6057;13252.393897803706;107
6058;13311.492579124002;109
6059;13337.925684767128;107
6060;13233.040665147812;108
6061;13447.664967808661;108
6062;13337.925684767128;107
6063;13434.872257771;108
6064;13337.925684767128;107
6065;13168.066332116987;109
6066;13337.925684767128;107
6067;13513.232683060547;109
6068;13227.830373812587;108
6069;13337.925684767128;107
6070;13354.129446141907;109
6071;13337.925684767128;107
6072;13337.925684767128;107
6073;13337.925684767128;107
6074;13448.221197555256;109
6075;13337.925684767128;107
6076;13362.782394165159;109
6077;13358.696850359718;109
6078;13322.791841924796;107
6079;13337.925684767128;107
6080;13388.75017123979;111
6081;13302.916499481336;107
6082;13444.055587164008;109
6083;13321.140109230504;107
6084;13337.925684767128;107
6085;13398.917558703539;109
6086;13434.810905193019;108
6087;13337.925684767128;107
6088;13320.524559155989;107
6089;13313.118049120245;108
6090;13387.101287078498;110
6091;13337.925684767128;107
6092;13434.899910818356;108
6093;13223.345386955594;107
6094;13337.925684767128;107
6095;13337.925684767128;107
6096;13413.907442676094;108
6097;13337.925684767128;107
6098;13337.925684767128;107
6099;13321.177365431507;107
6100;13337.925684767128;107
6101;13337.925684767128;107
6102;13337.925684767128;107
6103;13337.925684767128;107
6104;13337.925684767128;107
6105;13337.925684767128;107
6106;13321.30156037776;107
6107;13337.925684767128;107
6108;13337.925684767128;107
6109;13319.421200881368;107
6110;13311.492579124002;109
6111;13337.925684767128;107
6112;13337.925684767128;107
6113;13370.784160168867;108
6114;13390.403700980653;108
6115;13220.873600119286;107
6116;13337.925684767128;107
6117;13337.925684767128;107
6118;13381.684762800558;108
6119;13337.925684767128;107
6120;13298.353666061059;107
6121;13354.716979806028;109
6122;13306.929128681688;109
6123;13337.925684767128;107
6124;13294.145338064482;107
6125;13337.925684767128;107
6126;13317.849874512958;107
6127;13337.925684767128;107
6128;13313.37312953836;107
6129;13337.925684767128;107
6130;13221.619691784164;106
6131;13304.056694456747;109
6132;13337.925684767128;107
6133;13337.925684767128;107
6134;13337.925684767128;107
6135;13264.024270971571;107
6136;13337.925684767128;107
6137;13337.925684767128;107
6138;13313.118049120245;108
6139;13288.978913781131;108
6140;13276.987931828658;108
6141;13337.925684767128;107
6142;13251.375875093305;107
6143;13380.080981740073;108
6144;13337.925684767128;107
6145;13224.586184693602;107
6146;13382.067745593444;108
6147;13337.925684767128;107
6148;13412.384166747463;108
6149;13319.41199234161;107
6150;13453.076388169322;109
6151;13337.925684767128;107
6152;13337.925684767128;107
6153;13316.65294012076;107
6154;13343.552622448029;108
6155;13337.925684767128;107
6156;13367.971307823278;108
6157;13337.925684767128;107
6158;13337.925684767128;107
6159;13337.925684767128;107
6160;13275.003038840192;107
6161;13337.925684767128;107
6162;13351.313583989267;108
6163;13274.369060324456;107
6164;13337.925684767128;107
6165;13337.925684767128;107
6166;13337.925684767128;107
6167;13448.58167934503;109
6168;13233.73189158271;106
6169;13337.925684767128;107
6170;13437.639128772205;108
6171;13313.118049120245;108
6172;13327.49067202866;107
6173;13271.062375129133;107
6174;13337.925684767128;107
6175;13337.925684767128;107
6176;13434.899910818356;108
6177;13337.925684767128;107
